Time,Open,High,Low,Close,Volume
2023.01.13 16:00	1899.93	1917.75	1899.02	1916.78	38563
2023.01.13 20:00	1916.75	1921.84	1916.61	1920.12	15003
2023.01.16 00:00	1919.03	1924.4	1916.64	1924.02	12311
2023.01.16 04:00	1924.01	1928.78	1916.8	1919.34	13949
2023.01.16 08:00	1919.36	1920.68	1910.75	1917.45	20787
2023.01.16 12:00	1917.46	1919.2	1911.29	1913.29	19038
2023.01.16 16:00	1913.26	1917.0	1912.42	1913.78	14111
2023.01.16 20:00	1913.79	1915.55	1913.69	1915.41	1225
2023.01.17 00:00	1914.84	1918.93	1912.72	1912.92	9743
2023.01.17 04:00	1912.92	1916.14	1907.99	1910.89	14584
2023.01.17 08:00	1910.89	1911.79	1905.81	1906.5	20584
2023.01.17 12:00	1906.5	1914.34	1904.11	1912.9	25748
2023.01.17 16:00	1912.88	1916.54	1905.09	1907.05	37997
2023.01.17 20:00	1907.1	1910.8	1903.66	1908.4	14253
2023.01.18 00:00	1908.4	1909.04	1906.24	1908.66	7555
2023.01.18 04:00	1908.66	1910.26	1896.43	1897.78	23539
2023.01.18 08:00	1897.81	1915.86	1897.64	1914.74	28962
2023.01.18 12:00	1914.72	1924.17	1911.1	1921.2	27966
2023.01.18 16:00	1921.21	1925.79	1901.47	1905.16	48050
2023.01.18 20:00	1905.32	1906.42	1902.2	1904.12	13847
2023.01.19 00:00	1904.39	1909.44	1901.26	1901.83	11868
2023.01.19 04:00	1901.83	1910.81	1900.84	1909.95	15433
2023.01.19 08:00	1909.95	1916.63	1906.27	1910.28	22149
2023.01.19 12:00	1910.31	1913.33	1906.54	1913.07	27796
2023.01.19 16:00	1913.12	1923.2	1912.71	1919.97	38748
2023.01.19 20:00	1920.0	1935.08	1919.68	1932.03	22946
2023.01.20 00:00	1931.84	1934.74	1929.29	1931.6	9236
2023.01.20 04:00	1931.57	1932.42	1923.05	1927.81	12614
2023.01.20 08:00	1927.82	1937.37	1926.08	1929.3	23036
2023.01.20 12:00	1929.29	1931.25	1923.78	1924.05	26117
2023.01.20 16:00	1924.05	1930.85	1920.56	1925.1	36284
2023.01.20 20:00	1925.12	1930.92	1924.61	1925.75	14893
2023.01.23 00:00	1925.74	1933.59	1923.59	1932.34	7509
2023.01.23 04:00	1932.31	1935.36	1925.91	1926.02	8333
2023.01.23 08:00	1926.02	1927.29	1918.77	1925.81	16156
2023.01.23 12:00	1925.84	1929.23	1918.73	1921.81	19099
2023.01.23 16:00	1921.76	1926.2	1911.33	1923.84	28024
2023.01.23 20:00	1924.05	1931.67	1923.63	1930.78	14752
2023.01.24 00:00	1930.91	1935.67	1930.52	1935.62	5801
2023.01.24 04:00	1935.62	1936.95	1931.72	1933.95	8128
2023.01.24 08:00	1933.93	1942.34	1933.77	1936.0	20002
2023.01.24 12:00	1936.0	1939.29	1930.28	1932.36	21865
2023.01.24 16:00	1932.36	1936.54	1917.03	1933.79	44717
2023.01.24 20:00	1933.76	1938.17	1932.96	1937.13	14224
2023.01.25 00:00	1936.99	1938.74	1934.84	1937.27	6198
2023.01.25 04:00	1937.41	1939.51	1925.69	1927.41	10301
2023.01.25 08:00	1927.41	1933.72	1926.16	1927.86	18540
2023.01.25 12:00	1927.86	1928.42	1919.75	1922.2	23323
2023.01.25 16:00	1922.19	1940.39	1921.63	1937.2	42238
2023.01.25 20:00	1937.35	1947.93	1937.35	1945.98	17819
2023.01.26 00:00	1946.43	1949.03	1942.37	1945.4	7030
2023.01.26 04:00	1945.41	1948.64	1943.52	1947.43	8950
2023.01.26 08:00	1947.43	1948.87	1933.76	1936.7	21677
2023.01.26 12:00	1936.67	1939.49	1930.98	1937.53	23420
2023.01.26 16:00	1937.62	1942.24	1918.46	1926.55	45222
2023.01.26 20:00	1926.49	1933.01	1926.35	1928.95	14558
2023.01.27 00:00	1927.9	1934.77	1927.04	1930.02	7523
2023.01.27 04:00	1930.03	1931.04	1919.63	1925.01	10894
2023.01.27 08:00	1925.0	1928.08	1922.0	1925.46	16298
2023.01.27 12:00	1925.51	1934.9	1925.04	1928.7	21097
2023.01.27 16:00	1928.64	1932.05	1916.59	1928.45	38402
2023.01.27 20:00	1928.45	1931.9	1925.97	1928.0	12360
2023.01.30 00:00	1927.74	1930.85	1924.61	1927.58	9484
2023.01.30 04:00	1927.63	1934.32	1924.24	1931.23	15533
2023.01.30 08:00	1931.22	1932.01	1920.55	1924.57	20519
2023.01.30 12:00	1924.57	1930.63	1921.92	1929.0	21166
2023.01.30 16:00	1929.04	1929.45	1921.84	1924.22	29549
2023.01.30 20:00	1924.23	1924.56	1920.67	1923.03	12091
2023.01.31 00:00	1922.42	1927.33	1921.03	1925.07	7596
2023.01.31 04:00	1925.12	1926.35	1916.88	1917.21	11708
2023.01.31 08:00	1917.2	1917.23	1902.55	1903.69	22031
2023.01.31 12:00	1903.71	1920.19	1900.73	1919.55	26937
2023.01.31 16:00	1919.56	1930.43	1918.37	1929.47	40701
2023.01.31 20:00	1929.52	1931.03	1927.12	1928.01	14798
2023.02.01 00:00	1928.15	1928.68	1925.5	1926.95	6492
2023.02.01 04:00	1926.92	1928.38	1924.46	1925.99	8693
2023.02.01 08:00	1925.96	1929.17	1923.21	1925.0	16873
2023.02.01 12:00	1925.0	1933.09	1923.63	1929.21	20742
2023.02.01 16:00	1929.25	1932.79	1920.37	1925.53	37284
2023.02.01 20:00	1925.56	1954.4	1921.06	1949.87	40790
2023.02.02 00:00	1951.03	1957.17	1950.7	1952.67	13215
2023.02.02 04:00	1952.62	1954.4	1951.41	1952.44	10411
2023.02.02 08:00	1952.46	1959.67	1951.12	1956.33	20868
2023.02.02 12:00	1956.35	1957.15	1943.19	1944.17	29999
2023.02.02 16:00	1944.09	1947.13	1911.77	1912.12	55513
2023.02.02 20:00	1912.15	1918.51	1911.17	1912.51	24131
2023.02.03 00:00	1911.79	1918.07	1911.47	1917.66	9834
2023.02.03 04:00	1917.62	1918.52	1913.68	1914.85	12394
2023.02.03 08:00	1914.86	1918.11	1909.97	1913.26	20821
2023.02.03 12:00	1913.28	1917.0	1882.65	1886.66	29496
2023.02.03 16:00	1886.64	1886.64	1862.62	1863.42	58005
2023.02.03 20:00	1863.42	1866.86	1861.27	1865.52	20830
2023.02.06 00:00	1861.25	1873.43	1859.54	1872.7	14458
2023.02.06 04:00	1872.62	1878.56	1871.53	1877.99	15204
2023.02.06 08:00	1877.99	1881.24	1870.03	1873.15	22848
2023.02.06 12:00	1873.15	1873.99	1868.1	1871.53	25590
2023.02.06 16:00	1871.55	1875.66	1862.9	1865.89	42412
2023.02.06 20:00	1865.87	1871.17	1864.16	1867.49	16745
2023.02.07 00:00	1867.17	1873.42	1866.93	1873.41	7499
2023.02.07 04:00	1873.44	1875.49	1871.54	1874.83	11993
2023.02.07 08:00	1874.86	1877.83	1870.98	1873.25	22283
2023.02.07 12:00	1873.25	1875.35	1865.48	1869.78	23482
2023.02.07 16:00	1869.75	1884.32	1866.58	1880.51	39931
2023.02.07 20:00	1880.51	1882.64	1864.88	1873.58	33885
2023.02.08 00:00	1872.99	1878.33	1871.21	1875.92	7756
2023.02.08 04:00	1875.94	1878.18	1874.15	1876.83	9800
2023.02.08 08:00	1876.82	1886.29	1873.1	1885.87	22300
2023.02.08 12:00	1885.87	1885.87	1872.49	1877.63	21458
2023.02.08 16:00	1877.61	1883.01	1868.89	1875.63	37717
2023.02.08 20:00	1875.66	1879.77	1873.73	1875.33	14779
2023.02.09 00:00	1875.41	1876.84	1871.9	1876.84	7302
2023.02.09 04:00	1876.8	1881.23	1876.57	1878.94	10054
2023.02.09 08:00	1878.98	1885.36	1876.75	1882.99	18857
2023.02.09 12:00	1882.99	1889.63	1879.59	1889.45	22565
2023.02.09 16:00	1889.4	1890.11	1862.88	1868.32	41017
2023.02.09 20:00	1868.33	1869.6	1858.79	1861.51	22022
2023.02.10 00:00	1861.77	1865.34	1858.89	1862.02	8662
2023.02.10 04:00	1861.98	1863.34	1852.62	1860.01	12758
2023.02.10 08:00	1859.99	1872.18	1857.47	1864.03	31702
2023.02.10 12:00	1864.03	1868.49	1860.36	1866.87	26669
2023.02.10 16:00	1866.89	1868.41	1856.34	1861.62	36640
2023.02.10 20:00	1861.61	1865.59	1861.06	1865.17	11944
2023.02.13 00:00	1864.6	1865.23	1858.0	1861.32	9360
2023.02.13 04:00	1861.26	1862.35	1856.88	1859.51	11420
2023.02.13 08:00	1859.54	1866.53	1854.49	1856.99	20673
2023.02.13 12:00	1856.98	1862.97	1853.73	1856.79	20113
2023.02.13 16:00	1856.8	1859.25	1850.54	1851.43	29952
2023.02.13 20:00	1851.46	1855.64	1850.38	1853.37	11506
2023.02.14 00:00	1853.25	1856.57	1853.09	1856.55	6774
2023.02.14 04:00	1856.54	1859.35	1855.49	1859.17	9198
2023.02.14 08:00	1859.18	1864.76	1857.7	1862.47	17719
2023.02.14 12:00	1862.47	1870.52	1848.25	1862.38	28914
2023.02.14 16:00	1862.41	1866.2	1843.13	1849.68	56865
2023.02.14 20:00	1849.67	1858.77	1849.43	1854.28	17304
2023.02.15 00:00	1854.08	1859.19	1853.32	1858.82	7657
2023.02.15 04:00	1858.8	1859.96	1845.05	1846.25	13155
2023.02.15 08:00	1846.19	1846.43	1831.7	1835.61	24254
2023.02.15 12:00	1835.57	1838.82	1831.66	1834.63	23811
2023.02.15 16:00	1834.61	1838.59	1830.27	1834.82	35144
2023.02.15 20:00	1834.83	1838.54	1833.6	1835.74	13332
2023.02.16 00:00	1835.94	1842.13	1834.37	1841.21	9644
2023.02.16 04:00	1841.2	1842.53	1835.19	1836.87	11602
2023.02.16 08:00	1836.89	1844.69	1834.09	1835.41	18492
2023.02.16 12:00	1835.37	1840.23	1827.56	1830.76	22681
2023.02.16 16:00	1830.77	1843.8	1827.48	1842.29	38225
2023.02.16 20:00	1842.29	1845.15	1835.79	1836.28	17492
2023.02.17 00:00	1836.54	1836.69	1828.71	1828.82	7959
2023.02.17 04:00	1828.82	1830.48	1823.93	1827.4	11298
2023.02.17 08:00	1827.28	1828.09	1818.82	1825.72	20441
2023.02.17 12:00	1825.67	1830.21	1821.74	1827.47	20625
2023.02.17 16:00	1827.47	1842.73	1822.55	1840.73	38620
2023.02.17 20:00	1840.77	1843.51	1840.16	1842.28	13337
2023.02.20 00:00	1840.62	1841.87	1837.21	1840.29	8283
2023.02.20 04:00	1840.2	1844.75	1839.34	1844.38	10817
2023.02.20 08:00	1844.36	1847.38	1840.93	1843.79	15775
2023.02.20 12:00	1843.8	1846.74	1842.49	1846.25	14013
2023.02.20 16:00	1846.25	1846.95	1840.64	1840.71	12543
2023.02.20 20:00	1840.71	1841.51	1840.39	1841.07	1190
2023.02.21 00:00	1841.41	1843.62	1839.88	1842.21	6861
2023.02.21 04:00	1842.22	1843.31	1836.93	1839.59	9895
2023.02.21 08:00	1839.62	1839.62	1830.97	1835.4	19596
2023.02.21 12:00	1835.4	1836.99	1830.11	1836.67	20123
2023.02.21 16:00	1836.77	1843.7	1832.04	1836.72	38013
2023.02.21 20:00	1836.64	1837.36	1831.67	1834.8	12175
2023.02.22 00:00	1834.47	1838.3	1834.12	1836.17	8218
2023.02.22 04:00	1836.13	1837.36	1834.46	1836.8	9557
2023.02.22 08:00	1836.85	1841.06	1832.81	1833.86	16280
2023.02.22 12:00	1833.85	1845.88	1831.96	1838.49	23903
2023.02.22 16:00	1838.44	1838.99	1830.56	1833.09	34047
2023.02.22 20:00	1833.11	1834.1	1823.43	1825.08	24002
2023.02.23 00:00	1824.92	1828.69	1823.06	1827.57	6851
2023.02.23 04:00	1827.55	1830.35	1826.24	1828.79	9445
2023.02.23 08:00	1828.79	1833.71	1825.48	1826.14	15697
2023.02.23 12:00	1826.19	1828.31	1817.28	1825.4	21809
2023.02.23 16:00	1825.4	1829.98	1818.32	1821.13	37449
2023.02.23 20:00	1821.1	1824.04	1819.09	1822.14	13274
2023.02.24 00:00	1822.26	1826.98	1821.93	1825.9	10579
2023.02.24 04:00	1825.86	1827.68	1823.95	1824.49	10088
2023.02.24 08:00	1824.47	1826.19	1819.59	1821.45	16468
2023.02.24 12:00	1821.43	1824.11	1811.4	1815.49	25473
2023.02.24 16:00	1815.72	1815.8	1808.84	1809.82	38966
2023.02.24 20:00	1809.82	1813.33	1808.84	1810.59	14398
2023.02.27 00:00	1810.53	1814.08	1810.29	1813.69	9214
2023.02.27 04:00	1813.68	1813.86	1806.45	1808.59	12731
2023.02.27 08:00	1808.57	1813.66	1807.04	1808.36	17640
2023.02.27 12:00	1808.4	1816.25	1808.2	1815.14	20528
2023.02.27 16:00	1815.09	1819.95	1812.48	1818.51	30698
2023.02.27 20:00	1818.52	1820.07	1815.88	1817.09	13060
2023.02.28 00:00	1816.8	1818.02	1815.26	1817.16	5777
2023.02.28 04:00	1817.23	1819.32	1812.09	1813.3	9878
2023.02.28 08:00	1813.27	1816.81	1804.6	1810.28	18460
2023.02.28 12:00	1810.31	1814.06	1807.16	1813.93	17986
2023.02.28 16:00	1813.95	1831.06	1812.88	1829.16	37588
2023.02.28 20:00	1829.1	1830.72	1826.2	1826.61	15024
2023.03.01 00:00	1826.69	1829.31	1822.94	1829.01	8032
2023.03.01 04:00	1828.98	1832.6	1827.17	1830.98	11148
2023.03.01 08:00	1830.98	1837.88	1830.27	1831.61	19114
2023.03.01 12:00	1831.64	1841.58	1830.68	1837.09	22119
2023.03.01 16:00	1837.02	1844.41	1833.33	1837.06	38922
2023.03.01 20:00	1837.14	1838.99	1836.39	1836.47	12656
2023.03.02 00:00	1836.59	1838.38	1831.0	1832.93	8108
2023.03.02 04:00	1832.99	1835.88	1832.1	1833.41	9328
2023.03.02 08:00	1833.4	1835.11	1829.81	1831.85	16694
2023.03.02 12:00	1831.83	1837.51	1829.97	1832.1	22774
2023.03.02 16:00	1832.08	1838.83	1831.87	1833.65	30914
2023.03.02 20:00	1833.73	1837.92	1832.73	1835.49	13862
2023.03.03 00:00	1835.54	1841.36	1835.41	1838.66	7216
2023.03.03 04:00	1838.63	1841.02	1837.71	1838.92	8923
2023.03.03 08:00	1838.95	1847.25	1838.84	1845.69	15710
2023.03.03 12:00	1845.84	1849.08	1844.41	1846.82	17514
2023.03.03 16:00	1846.82	1848.17	1838.9	1847.23	31070
2023.03.03 20:00	1847.23	1856.25	1846.47	1855.13	13759
2023.03.06 00:00	1854.56	1855.29	1850.56	1852.48	8048
2023.03.06 04:00	1852.46	1856.31	1850.89	1854.13	9490
2023.03.06 08:00	1854.15	1858.15	1850.4	1851.28	16327
2023.03.06 12:00	1851.3	1853.1	1847.14	1851.41	18504
2023.03.06 16:00	1851.41	1853.89	1848.29	1850.26	28034
2023.03.06 20:00	1850.26	1850.27	1845.01	1846.51	11798
2023.03.07 00:00	1846.55	1848.32	1843.93	1847.76	6027
2023.03.07 04:00	1847.79	1850.29	1846.41	1847.28	9061
2023.03.07 08:00	1847.28	1851.51	1843.28	1843.7	14560
2023.03.07 12:00	1843.71	1844.2	1833.28	1835.36	18375
2023.03.07 16:00	1835.33	1835.41	1815.45	1816.92	46645
2023.03.07 20:00	1816.99	1818.0	1812.55	1812.87	16942
2023.03.08 00:00	1813.35	1814.26	1811.21	1812.19	7556
2023.03.08 04:00	1812.16	1812.82	1809.26	1811.9	10045
2023.03.08 08:00	1811.92	1815.09	1811.28	1813.62	13714
2023.03.08 12:00	1813.6	1816.48	1812.1	1813.51	18302
2023.03.08 16:00	1813.51	1824.13	1812.86	1815.49	38807
2023.03.08 20:00	1815.48	1816.26	1812.73	1813.6	13347
2023.03.09 00:00	1813.32	1816.34	1812.07	1812.17	6611
2023.03.09 04:00	1812.16	1815.89	1811.76	1814.96	7836
2023.03.09 08:00	1814.96	1818.99	1812.65	1816.91	13803
2023.03.09 12:00	1817.02	1825.18	1815.31	1825.01	18326
2023.03.09 16:00	1825.03	1835.57	1823.8	1829.21	33826
2023.03.09 20:00	1829.21	1834.89	1828.1	1830.66	21512
2023.03.10 00:00	1831.08	1834.74	1829.95	1830.9	9267
2023.03.10 04:00	1830.91	1833.11	1827.59	1830.91	13331
2023.03.10 08:00	1830.89	1837.18	1830.04	1831.52	19962
2023.03.10 12:00	1831.57	1844.88	1830.73	1842.37	27383
2023.03.10 16:00	1842.34	1867.26	1839.85	1864.06	56478
2023.03.10 20:00	1864.08	1870.01	1860.7	1866.85	23451
2023.03.13 00:00	1881.12	1894.15	1872.03	1872.91	27881
2023.03.13 04:00	1872.88	1888.76	1872.33	1877.75	18237
2023.03.13 08:00	1877.75	1893.66	1871.41	1885.75	35041
2023.03.13 12:00	1885.73	1909.65	1880.82	1896.6	59944
2023.03.13 16:00	1896.52	1912.94	1896.22	1909.63	54494
2023.03.13 20:00	1909.68	1914.46	1907.83	1913.29	19963
2023.03.14 00:00	1913.45	1913.99	1905.19	1906.05	13326
2023.03.14 04:00	1905.98	1907.82	1901.38	1903.89	13154
2023.03.14 08:00	1903.89	1913.36	1900.64	1901.04	33324
2023.03.14 12:00	1901.1	1911.86	1895.28	1902.17	43351
2023.03.14 16:00	1902.18	1910.16	1900.05	1906.67	37653
2023.03.14 20:00	1906.68	1909.66	1902.14	1903.76	17654
2023.03.15 00:00	1903.69	1905.05	1899.81	1903.58	9873
2023.03.15 04:00	1903.58	1905.56	1899.03	1900.09	10892
2023.03.15 08:00	1900.11	1902.27	1885.59	1896.19	26937
2023.03.15 12:00	1896.23	1930.22	1896.04	1925.98	59507
2023.03.15 16:00	1925.99	1937.22	1917.39	1924.27	49913
2023.03.15 20:00	1924.3	1926.17	1908.86	1918.02	20652
2023.03.16 00:00	1918.02	1924.32	1907.39	1910.99	17793
2023.03.16 04:00	1910.98	1920.15	1909.26	1919.79	15598
2023.03.16 08:00	1919.75	1922.41	1912.32	1921.7	27668
2023.03.16 12:00	1921.71	1933.34	1918.54	1923.65	39067
2023.03.16 16:00	1923.76	1932.26	1913.25	1916.1	52377
2023.03.16 20:00	1916.11	1921.05	1916.09	1919.25	14033
2023.03.17 00:00	1920.49	1922.69	1918.12	1922.67	10032
2023.03.17 04:00	1922.63	1932.76	1922.05	1929.32	13836
2023.03.17 08:00	1929.32	1934.25	1927.23	1932.15	21177
2023.03.17 12:00	1932.17	1952.05	1929.15	1950.51	36448
2023.03.17 16:00	1950.62	1975.11	1949.67	1972.72	46164
2023.03.17 20:00	1972.7	1987.63	1970.22	1984.84	23897
2023.03.20 00:00	1984.49	1990.67	1967.99	1969.55	19968
2023.03.20 04:00	1969.49	1988.59	1969.06	1988.04	15118
2023.03.20 08:00	1988.06	2009.65	1981.72	1984.66	42911
2023.03.20 12:00	1984.63	1988.49	1972.37	1977.84	43893
2023.03.20 16:00	1977.88	1980.84	1965.64	1977.46	39684
2023.03.20 20:00	1977.47	1984.23	1976.03	1978.54	11747
2023.03.21 00:00	1978.29	1982.76	1975.26	1979.97	9590
2023.03.21 04:00	1979.96	1985.07	1979.04	1982.33	10355
2023.03.21 08:00	1982.34	1983.11	1962.73	1968.86	24460
2023.03.21 12:00	1968.92	1969.3	1951.94	1952.73	31266
2023.03.21 16:00	1952.71	1954.85	1936.53	1941.45	39766
2023.03.21 20:00	1941.45	1942.06	1935.26	1940.45	10029
2023.03.22 00:00	1939.43	1946.13	1939.14	1943.74	9730
2023.03.22 04:00	1943.71	1943.71	1937.77	1939.68	12170
2023.03.22 08:00	1939.65	1945.57	1934.06	1943.96	21997
2023.03.22 12:00	1943.92	1945.26	1936.94	1942.75	27185
2023.03.22 16:00	1942.76	1951.81	1942.49	1945.93	28339
2023.03.22 20:00	1946.04	1978.63	1945.96	1969.57	36510
2023.03.23 00:00	1969.96	1973.56	1964.35	1968.9	14903
2023.03.23 04:00	1968.88	1980.82	1968.7	1977.0	17540
2023.03.23 08:00	1976.99	1983.45	1974.14	1977.94	24275
2023.03.23 12:00	1978.01	1984.97	1966.54	1983.9	31116
2023.03.23 16:00	1984.08	1999.62	1977.54	1999.49	38742
2023.03.23 20:00	1999.49	2003.17	1987.92	1993.68	23433
2023.03.24 00:00	1992.69	1994.66	1989.59	1990.61	11976
2023.03.24 04:00	1990.64	1993.35	1989.27	1990.28	12561
2023.03.24 08:00	1990.28	1994.75	1981.12	1994.24	24873
2023.03.24 12:00	1994.29	2002.8	1988.49	1989.44	43221
2023.03.24 16:00	1989.46	1998.25	1975.49	1979.62	41520
2023.03.24 20:00	1979.65	1979.79	1975.08	1978.6	12272
2023.03.27 00:00	1975.93	1979.23	1969.18	1973.57	8962
2023.03.27 04:00	1973.62	1978.62	1971.99	1973.6	15633
2023.03.27 08:00	1973.61	1973.81	1965.81	1968.27	21882
2023.03.27 12:00	1968.24	1968.59	1944.23	1945.58	25682
2023.03.27 16:00	1945.73	1959.33	1943.86	1955.75	32123
2023.03.27 20:00	1955.65	1958.13	1950.62	1956.27	14194
2023.03.28 00:00	1956.35	1960.64	1956.08	1959.23	5596
2023.03.28 04:00	1959.26	1963.87	1957.19	1957.61	12737
2023.03.28 08:00	1957.58	1960.76	1949.65	1950.1	20808
2023.03.28 12:00	1950.11	1967.28	1948.99	1965.19	22821
2023.03.28 16:00	1965.2	1969.96	1958.84	1968.93	30542
2023.03.28 20:00	1968.94	1975.16	1968.73	1973.46	15103
2023.03.29 00:00	1973.3	1974.25	1969.84	1970.35	5025
2023.03.29 04:00	1970.38	1971.73	1965.69	1966.04	11980
2023.03.29 08:00	1966.05	1967.55	1958.53	1964.19	17176
2023.03.29 12:00	1964.2	1969.01	1962.31	1964.76	20732
2023.03.29 16:00	1964.79	1971.7	1960.54	1964.95	28920
2023.03.29 20:00	1964.95	1969.1	1960.99	1964.31	10956
2023.03.30 00:00	1963.79	1964.74	1960.63	1961.27	5321
2023.03.30 04:00	1961.46	1961.83	1955.17	1960.7	11298
2023.03.30 08:00	1960.7	1971.42	1960.09	1967.81	20384
2023.03.30 12:00	1967.82	1975.19	1966.81	1970.2	19017
2023.03.30 16:00	1970.17	1984.2	1963.8	1983.05	32839
2023.03.30 20:00	1983.25	1983.36	1978.04	1980.1	13532
2023.03.31 00:00	1980.05	1980.42	1977.52	1979.51	5869
2023.03.31 04:00	1979.51	1983.49	1978.95	1980.74	12543
2023.03.31 08:00	1980.73	1984.93	1973.03	1975.02	18370
2023.03.31 12:00	1975.32	1987.47	1975.32	1979.5	22252
2023.03.31 16:00	1979.5	1983.95	1974.73	1977.03	33643
2023.03.31 20:00	1977.08	1977.16	1966.73	1969.13	17597
2023.04.03 00:00	1969.99	1970.54	1956.54	1962.24	10036
2023.04.03 04:00	1962.25	1964.37	1949.61	1952.42	15903
2023.04.03 08:00	1952.44	1966.33	1950.69	1965.69	17144
2023.04.03 12:00	1965.8	1979.87	1962.95	1979.03	21485
2023.04.03 16:00	1979.11	1990.4	1972.25	1986.9	36689
2023.04.03 20:00	1986.89	1986.91	1981.76	1984.31	14428
2023.04.04 00:00	1984.23	1985.36	1982.12	1982.85	4293
2023.04.04 04:00	1982.89	1983.51	1977.66	1979.68	11051
2023.04.04 08:00	1979.65	1984.14	1976.77	1980.55	16516
2023.04.04 12:00	1980.52	1985.52	1978.39	1983.48	17338
2023.04.04 16:00	1983.49	2024.87	1983.29	2020.6	46145
2023.04.04 20:00	2020.6	2022.35	2017.7	2020.45	14445
2023.04.05 00:00	2019.99	2023.56	2019.32	2019.49	6183
2023.04.05 04:00	2019.48	2025.21	2019.48	2023.2	10883
2023.04.05 08:00	2023.2	2028.2	2022.59	2023.91	15739
2023.04.05 12:00	2023.89	2031.93	2021.43	2031.41	20855
2023.04.05 16:00	2031.43	2032.03	2009.84	2021.22	43100
2023.04.05 20:00	2021.22	2023.18	2018.93	2020.62	11579
2023.04.06 00:00	2020.55	2021.23	2016.92	2016.92	4024
2023.04.06 04:00	2016.95	2017.05	2007.84	2013.55	12779
2023.04.06 08:00	2013.57	2019.49	2011.72	2017.23	14876
2023.04.06 12:00	2017.25	2020.81	2011.1	2012.85	17657
2023.04.06 16:00	2012.75	2014.79	2000.72	2011.61	30468
2023.04.06 20:00	2011.57	2012.42	2005.63	2006.99	10931
2023.04.10 00:00	1989.63	2006.35	1989.61	1998.16	6600
2023.04.10 04:00	1998.25	2000.63	1988.73	1992.01	11535
